,"",,"297183146","45526436","55192300","196464410","251144160","242844876","4715082","3584202","46038986",,"5615190","5614119","1071","60716656","56632030","764884","3319742","-55101466","-9062480"
,"宜蘭縣",,"17069419","3201443","3015632","10852344","14872786","14481951","315835","75000","2196633",,"1503000","1503000","0","3699633","3513123","0","186510","-2196633","0"
,"新竹縣",,"25508914","4182286","3985088","17341540","19254416","17702742","542229","1009445","6254498",,"300011","300011","0","6554509","6281309","15000","258200","-6254498","0"
,"苗栗縣",,"31562433","3354149","3972856","24235428","20363713","19713713","350000","300000","11198720",,"30000","30000","0","11228720","10912795","0","315925","-11198720","0"
,"彰化縣",,"33737597","6125838","8232862","19378897","32318822","31606506","532316","180000","1418775",,"28500","28500","0","5925402","5119843","422559","383000","-5896902","-4478127"
,"南投縣",,"19796370","2677055","4158573","12960742","18434601","17824545","490056","120000","1361769",,"3630","3630","0","1865399","1662399","0","203000","-1861769","-500000"
,"雲林縣",,"25962495","3477819","5816192","16668484","21966621","21318428","637234","10959","3995874",,"97505","97505","0","4593379","4246779","0","346600","-4495874","-500000"
,"嘉義縣",,"20634601","2325329","3729122","14580150","18681416","18068476","605926","7014","1953185",,"90000","90000","0","2718185","2406185","18000","294000","-2628185","-675000"
,"屏東縣",,"29848080","3941933","6183371","19722776","25670328","25290328","350000","30000","4177752",,"389920","389919","1","4827672","4521765","0","305907","-4437752","-260000"
,"臺東縣",,"12537078","1356157","2188025","8992896","11328534","11158534","130000","40000","1208544",,"18930","18930","0","2986408","2781408","0","205000","-2967478","-1758934"
,"花蓮縣",,"15873263","1945766","2854678","11072819","14047917","13679417","311300","57200","1825346",,"1500000","1500000","0","3325346","3151346","0","174000","-1825346","0"
,"澎湖縣",,"7109716","661071","961602","5487043","6610639","6529639","18000","63000","499077",,"101070","100000","1070","1525414","1434089","9325","82000","-1424344","-925267"
,"基隆市",,"15764448","3354693","2704511","9705244","13664503","13434003","200000","30500","2099945",,"1481522","1481522","0","3097590","2929590","0","168000","-1616068","483877"
,"新竹市",,"17524732","5645892","3494894","8383946","15039553","13383013","140000","1516540","2485179",,"50002","50002","0","2535181","2354181","0","181000","-2485179","0"
,"嘉義市",,"10498946","2658741","2003403","5836802","9546104","9393018","90686","62400","952842",,"20000","20000","0","1396156","1318556","0","77600","-1376156","-423314"
,"金門縣",,"11018389","507875","1618147","8892367","7391890","7326240","0","65650","3626499",,"1100","1100","0","3450585","3045585","300000","105000","-3449485","177014"
,"",,"2736665","110389","273344","2352932","1952317","1934323","1500","16494","784348",,"0","0","0","987077","953077","0","34000","-987077","-202729"
,"上年度
預算數",,,,,,,,,,,,,,,,,,,,
,"總  計",,"928661848","231750415","188240947","508670486","820718184","800569512","12253459","7895213","107943664",,"12037220","7993908","4043312","203131326","188421396","6132303","8577627","-191094106","-83150442"
,"",,"632299224","189839524","137121974","305337726","577805857","566439262","7605002","3761593","54493367",,"5434607","3906224","1528383","132288018","123357745","3669006","5261267","-126853411","-72360044"
,"",,"155793742","50566666","42147723","63079353","144962753","142418214","1729120","815419","10830989",,"486494","376133","110361","31967704","28705764","2253140","1008800","-31481210","-20650221"
,"",,"140349354","42802567","18345851","79200936","122985695","120972131","1228064","785500","17363659",,"253987","200390","53597","32217646","31097646","0","1120000","-31963659","-14600000"
,"",,"89760046","32553804","20177947","37028295","84843970","83595270","811200","437500","4916076",,"850500","850500","0","18133591","16870591","13000","1250000","-17283091","-12367015"
,"",,"74020325","20838557","14806582","38375186","65117566","63668566","934000","515000","8902759",,"14425","0","14425","12766993","12078928","6065","682000","-12752568","-3849809"
,"",,"115089958","24595000","28838444","61656514","109260200","105594408","2537618","1128174","5829758",,"3310000","2110000","1200000","25732757","24565840","587500","579417","-22422757","-16592999"
,"桃園縣",,"57285799","18482930","12805427","25997442","50635673","50190673","365000","80000","6650126",,"519201","369201","150000","11469327","10038976","809301","621050","-10950126","-4300000"
,"",,"296362624","41910891","51118973","203332760","242912327","234130250","4648457","4133620","53450297",,"6602613","4087684","2514929","70843308","65063651","2463297","3316360","-64240695","-10790398"
,"宜蘭縣",,"19360814","2765136","2892628","13703050","14656192","14263055","313137","80000","4704622",,"10000","10000","0","4714622","4520913","0","193709","-4704622","0"
,"新竹縣",,"23935178","3024082","3537502","17373594","18354413","16795835","523376","1035202","5580765",,"3269136","800011","2469125","9249901","8954603","19198","276100","-5980765","-400000"
,"苗栗縣",,"26143504","3061025","3668481","19413998","18857560","18257560","300000","300000","7285944",,"200000","200000","0","7485944","7222508","0","263436","-7285944","0"
,"彰化縣",,"31837033","5922936","7645263","18268834","31085312","30441983","463329","180000","751721",,"68000","68000","0","4632284","4267976","6308","358000","-4564284","-3812563"
,"南投縣",,"19898000","2457043","3863634","13577323","17814207","17279950","434257","100000","2083793",,"2000","2000","0","2085793","1885793","0","200000","-2083793","0"
,"雲林縣",,"25954065","3465618","5348262","17140185","21544435","20914003","619473","10959","4409630",,"250000","250000","0","5159630","4810830","0","348800","-4909630","-500000"
,"嘉義縣",,"20600000","2262699","3509889","14827412","17077953","16583651","488068","6234","3522047",,"110000","110000","0","4332047","3991947","46000","294100","-4222047","-700000"
,"屏東縣",,"31025911","3889871","5769742","21366298","24972703","24592703","350000","30000","6053208",,"2343089","2343089","0","8396297","8061347","0","334950","-6053208","0"
,"臺東縣",,"12557138","1281857","2007878","9267403","11170161","11020161","130000","20000","1386977",,"10000","10000","0","3232390","3047390","0","185000","-3222390","-1835413"
,"花蓮縣",,"16959319","1856693","2648441","12454185","13910159","13541659","311300","57200","3049160",,"50000","50000","0","3599160","3423160","0","176000","-3549160","-500000"
,"澎湖縣",,"6919393","635782","859260","5424351","6570990","6489990","18000","63000","348403",,"101070","100000","1070","1601412","1516737","2675","82000","-1500342","-1151939"
,"基隆市",,"18670174","3037437","2503963","13128774","13630333","13385533","213000","31800","5039841",,"107216","62482","44734","4524837","4250660","89177","185000","-4417621","622220"
,"新竹市",,"17649998","5088661","3139094","9422243","15191378","12727697","390000","2073681","2458620",,"30002","30002","0","2488622","2310622","0","178000","-2458620","0"
,"嘉義市",,"11143630","2590206","1835934","6717490","9064981","8909564","93017","62400","2078649",,"50000","50000","0","2547328","2462728","0","84600","-2497328","-418679"
,"金門縣",,"10946311","470415","1641539","8834357","7105216","7039566","0","65650","3841095",,"2100","2100","0","5625504","3202900","2299939","122665","-5623404","-1782309"
,"",,"2762156","101430","247463","2413263","1906334","1887340","1500","17494","855822",,"0","0","0","1167537","1133537","0","34000","-1167537","-311715"
,"",,,,,,,,,,,,,,,,,,,,
,"總  計",,"889834429","243693356","188360456","457780617","695109986","683595306","9774626","1740054","194724443",,"10125835","7851622","2274213","253202627","247668739","3343869","2190019","-243076792","-48352349"
,"",,"599245406","197968534","139843573","261433299","485656077","476067499","7869187","1719391","113589329",,"8343835","6144635","2199200","151223663","147465186","2941067","817410","-142879828","-29290499"
,"",,"167880471","61911492","48488456","57480523","130806553","127882093","2873732","50728","37073918",,"1190923","1190240","683","31472895","29067135","2234752","171008","-30281972","6791946"
,"",,"120226741","48430270","29934803","41861668","100146988","98564878","1582110","0","20079753",,"1320957","446773","874184","33959327","33876670","82657","0","-32638370","-12558617"
,"",,"87057227","28352292","15302628","43402307","67509617","67016947","492670","0","19547610",,"1519352","1435765","83587","22661024","22660024","1000","0","-21141672","-1594062"
,"",,"66262955","16583612","12067863","37611480","52767016","50590321","527203","1649492","13495939",,"1466841","989339","477502","21719259","21314937","97658","306664","-20252418","-6756479"
,"",,"110405900","26686696","23921884","59797320","94589901","92658944","1911786","19171","15815999",,"2531739","1768495","763244","32669507","32330448","25000","314059","-30137768","-14321769"
,"桃園縣",,"47412112","16004172","10127939","21280001","39836002","39354316","481686","0","7576110",,"314023","314023","0","8741651","8215972","500000","25679","-8427628","-851518"
,"",,"290589023","45724822","48516883","196347318","209453909","207527807","1905439","20663","81135114",,"1782000","1706987","75013","101978964","100203553","402802","1372609","-100196964","-19061850"
,"宜蘭縣",,"17492122","2617336","3210622","11664164","14083987","13938832","145155","0","3408135",,"17650","17650","0","5815143","5485143","0","330000","-5797493","-2389358"
,"新竹縣",,"19886573","3554750","3367164","12964659","13439058","13188902","250156","0","6447515",,"42837","17837","25000","8694594","8497021","68274","129299","-8651757","-2204242"
,"苗栗縣",,"21367728","3674426","3601041","14092261","6522471","6247863","274608","0","14845257",,"197197","194171","3026","21611638","21561597","50041","0","-21414441","-6569184"
,"彰化縣",,"33450730","5941937","7111566","20397227","29642914","29495977","146937","0","3807816",,"27812","27812","0","6879173","6804963","60345","13865","-6851361","-3043545"
,"南投縣",,"23856213","2877996","3786825","17191392","16714758","16572848","141910","0","7141455",,"21366","21366","0","7410336","7212058","0","198278","-7388970","-247515"
,"雲林縣",,"21276608","4114109","4638909","12523590","18742749","18537887","204862","0","2533859",,"21140","21140","0","4125008","4125008","0","0","-4103868","-1570009"
,"嘉義縣",,"25918147","2581988","3411374","19924785","15226573","15075195","151378","0","10691574",,"119847","119847","0","11192334","10965243","20000","207091","-11072487","-380913"
,"屏東縣",,"34269336","3921313","5188244","25159779","23849365","23599365","250000","0","10419971",,"349498","343599","5899","12192377","11912040","0","280337","-11842879","-1422908"
,"臺東縣",,"15805077","1556523","1951575","12296979","10365042","10329541","35501","0","5440035",,"26274","26274","0","5733111","5595961","0","137150","-5706837","-266802"
,"花蓮縣",,"14460264","2050753","2474238","9935273","12565315","12453355","111960","0","1894949",,"93679","93679","0","2878341","2878341","0","0","-2784662","-889713"
,"澎湖縣",,"7060195","746049","840119","5474027","6183937","6172722","11215","0","876258",,"367244","366174","1070","1453280","1441626","4149","7505","-1086036","-209778"
,"基隆市",,"15671729","3136058","2641813","9893858","13078831","13004393","74438","0","2592898",,"88846","48828","40018","4236845","4176165","0","60680","-4147999","-1555101"
,"新竹市",,"14283042","5560405","2848395","5874242","12368171","12283664","84507","0","1914871",,"180533","180533","0","2517823","2517823","0","0","-2337290","-422419"
,"嘉義市",,"11057153","2720205","1711236","6625712","8470376","8427793","22812","19771","2586777",,"221881","221881","0","2458827","2458827","0","0","-2236946","349831"
,"金門縣",,"11965132","584738","1474610","9905784","6641603","6640711","0","892","5323529",,"6196","6196","0","3480842","3280849","199993","0","-3474646","1848883"
,"",,"2768974","86236","259152","2423586","1558759","1558759","0","0","1210215",,"0","0","0","1299292","1290888","0","8404","-1299292","-89077"

